el_for_eng:S0118L03U03	I feel better than I felt	νιώθω καλύτερα από ό,τι ένιωθα	ff44bc30-fc40-456d-8abe-55951120d779
el_for_eng:S0118L03U04	I know I felt worse the last time	ξέρω ότι ένιωθα χειρότερα την τελευταία φορά	0ffd69c7-280a-4c0d-a3e8-6574d23ba4ad
el_for_eng:S0118L03U05	I wasn't expecting to feel better than I felt yesterday	δεν περίμενα ότι νιώθω καλύτερα από ό,τι ένιωθα χτες	f68eae94-4715-4f71-8992-517f379ee988
el_for_eng:S0118L04B01	we were here	ήμασταν εδώ	c2c7c98f-32d5-425e-b45b-a974e9e7dcdd
el_for_eng:S0118L04B02	we were friends	ήμασταν φίλοι	31bf8974-283a-44f9-8b26-dc05d0126491
el_for_eng:S0118L04B03	we were happy	ήμασταν χαρούμενοι	c49b8ad7-080d-4220-bf97-a7303b558a29
el_for_eng:S0118L04U01	I know we were here yesterday	ξέρω ότι ήμασταν εδώ χτες	29f68555-df0a-4696-b09f-986ab0124add
el_for_eng:S0118L04U02	I definitely know we were here	σίγουρα ξέρω ότι ήμασταν εδώ	80de7f05-8a7f-4639-b78e-67365da186fd
el_for_eng:S0118L04U03	when we were friends it was better	όταν ήμασταν φίλοι ήταν καλύτερα	27669632-5614-4f2a-b910-d358ed2e6029
el_for_eng:S0118L04U04	I felt better when we were here	ένιωθα καλύτερα όταν ήμασταν εδώ	d0526bf6-a903-4410-963f-8bf02686740a
el_for_eng:S0118L04U05	that's why we were happy the last time	γι'αυτό ήμασταν χαρούμενοι την τελευταία φορά	bdf8306e-d4f5-40aa-96f2-d7486bdc3572
el_for_eng:S0118L05B01	in the pub	στο μπαρ	f3a801e6-71a1-4161-bbde-603e66105e96
el_for_eng:S0118L05B02	we were in the pub	ήμασταν στο μπαρ	27f372b7-91d7-463e-a8fa-556b39377e21
el_for_eng:S0118L05B03	when we were in the pub	όταν ήμασταν στο μπαρ	af002f7a-0f3d-482e-9fcc-88e5076d91d8
el_for_eng:S0118L05C01	bar	μπαρ	4959dc2b-71f0-4831-a6b1-4e0ba77bedb0
el_for_eng:S0118L05U01	yesterday we were in the pub and it was good	χτες ήμασταν στο μπαρ και ήταν καλό	0b62169a-4ff7-4551-aa58-3b34a6ce8ab3
el_for_eng:S0118L05U02	I felt better when we were in the pub	ένιωθα καλύτερα όταν ήμασταν στο μπαρ	2c76e830-c520-4b32-bfea-a829ae824875
el_for_eng:S0118L05U03	I feel better than I felt when we were in the pub	νιώθω καλύτερα από ό,τι ένιωθα όταν ήμασταν στο μπαρ	e345a838-0c5b-4e86-8bdb-018492f402c1
el_for_eng:S0118L05U04	the last time we were in the pub it was interesting	την τελευταία φορά που ήμασταν στο μπαρ ήταν ενδιαφέρον	e7bce436-a4ac-485e-9d5e-c51db873d564
el_for_eng:S0118L05U05	I can't remember the last time we were in the pub	δεν μπορώ να θυμηθώ την τελευταία φορά που ήμασταν στο μπαρ	afc0c1f4-3d23-4dba-b43e-e28b0f94ecb5
el_for_eng:S0119L02B01	ask you	σε ρωτήσω	ee7ec2b7-1610-4bee-b517-9122c1224358
el_for_eng:S0119L02B02	can I ask you?	μπορώ να σε ρωτήσω;	58e83994-e303-49ed-98c5-b604bda93477
el_for_eng:S0119L02B03	I would like to ask you	θα ήθελα να σε ρωτήσω	8d15ea6f-a18a-4abe-a8fe-a3733868da92
el_for_eng:S0119L02B04	can I ask you something?	μπορώ να σε ρωτήσω κάτι;	52f5f250-3078-46b0-a0f9-019aabb84a2b
el_for_eng:S0119L02C01	I ask	ρωτήσω	70eb37dc-46f8-422e-ad47-25e6a95f289f
el_for_eng:S0119L02U01	I need to ask you something	χρειάζεται να σε ρωτήσω κάτι	7cb78f22-8256-4399-b140-5ed3cc7f822f
el_for_eng:S0119L02U02	can I ask you something else?	μπορώ να σε ρωτήσω κάτι άλλο;	bf072078-d251-43ca-8455-452df6f2f04a
el_for_eng:S0119L02U03	why can't I ask you?	γιατί δεν μπορώ να σε ρωτήσω;	b5134c47-fdd1-4e1a-82fb-0a8a025d7ea7
el_for_eng:S0119L02U04	I would like to ask you the answer	θα ήθελα να σε ρωτήσω την απάντηση	c01b827c-64dc-4aec-af52-69c32eb98e3d
el_for_eng:S0119L02U05	that's why I need to ask you something	γι'αυτό χρειάζεται να σε ρωτήσω κάτι	bda0b5fb-d0b0-4991-a1a0-3025ff6ff60f
el_for_eng:S0119L03B01	before today	πριν σήμερα	b3278418-d6fb-420e-95d4-af8fe28988fb
el_for_eng:S0119L03B02	before we leave	πριν φύγουμε	703bd682-a341-470c-a694-e1f1f11de94b
el_for_eng:S0119L03B03	before the last time	πριν την τελευταία φορά	012005e2-ba3e-4684-8c5f-e20fbfc6ddaf
el_for_eng:S0119L03U01	I felt better before yesterday	ένιωθα καλύτερα πριν χτες	9f974599-2ca1-473d-8299-8d30b26e9404
el_for_eng:S0119L03U03	before we finish I would like to relax	πριν τελειώσουμε θα ήθελα να χαλαρώσω	52f39d50-0b49-4608-9d9b-01efe419f78b
el_for_eng:S0119L03U04	I need to ask you something before we leave	χρειάζεται να σε ρωτήσω κάτι πριν φύγουμε	0d383828-a3e9-4db2-9ad1-c7ca82892d05
el_for_eng:S0119L03U05	I definitely need to ask you before we leave	σίγουρα χρειάζεται να σε ρωτήσω πριν φύγουμε	445a9a37-de47-407f-81db-ed5f8f470b4f
el_for_eng:S0119L04B01	before you leave	πριν φύγεις	e84e23e5-2614-49fe-b653-2f8bedfc16cf
el_for_eng:S0119L04B02	are you ready before you leave?	είσαι έτοιμος πριν φύγεις;	182cf3ae-c5c0-4a57-95ec-11bf41b6662e
el_for_eng:S0119L04B03	I can ask you before you leave	μπορώ να σε ρωτήσω πριν φύγεις	25a1aead-7d91-4663-b630-c00867f85f08
el_for_eng:S0119L04U01	can I ask you something before you leave?	μπορώ να σε ρωτήσω κάτι πριν φύγεις;	9d481f11-9562-414c-810b-1f86aa0c08fb
el_for_eng:S0119L04U02	I would like to have a conversation before you leave	θα ήθελα να κάνω μια συνομιλία πριν φύγεις	3c1eb93c-f011-4d73-b9d9-18fea57bd840
el_for_eng:S0119L04U03	that's why I need to ask you before you leave	γι'αυτό χρειάζεται να σε ρωτήσω πριν φύγεις	98afcdca-f489-4342-ae42-c6bbfc3bc7fb
el_for_eng:S0119L04U04	I need to ask you the answer before you leave	χρειάζεται να σε ρωτήσω την απάντηση πριν φύγεις	a5deabc5-a999-4f47-9643-9df95b02b60c
el_for_eng:S0119L04U05	I definitely need to ask you something before you leave	σίγουρα χρειάζεται να σε ρωτήσω κάτι πριν φύγεις	9ef47bc3-7115-4de0-9a3f-8ab35232bdde
el_for_eng:S0120L02B01	you like	σου αρέσει	cb26a20e-e1dd-427b-8116-54d3c18e7620
el_for_eng:S0120L02B02	you don't like it	δεν σου αρέσει	298db29e-4ad0-403d-818a-8ec653f1d022
el_for_eng:S0120L02B03	you like this	σου αρέσει αυτό	82d9bc88-6aea-4d90-adc3-e8026c87595a
el_for_eng:S0120L02C01	it pleases	αρέσει	a2d4a12e-d817-4cf9-a0e4-75fff58bae95
el_for_eng:S0120L02U01	why do you like it?	γιατί σου αρέσει;	fd979bfc-2d79-4a00-ae93-a328ba13b50b
el_for_eng:S0120L02U02	I know you like it	ξέρω ότι σου αρέσει	be364f19-cbc1-4191-b46b-5bde6c9983a5
el_for_eng:S0120L02U03	I wasn't expecting you to like it	δεν περίμενα ότι σου αρέσει	8ed16680-4962-4b59-9fd2-55e62f3fd044
el_for_eng:S0120L02U04	I definitely know you like it	σίγουρα ξέρω ότι σου αρέσει	3552b526-11c1-4a77-a4f3-3e1914cad74b
el_for_eng:S0120L02U05	it's interesting that you like it	είναι ενδιαφέρον ότι σου αρέσει	30d3caac-e862-4cb4-9d1a-d5960d28d549
el_for_eng:S0120L03B01	to go	να πηγαίνεις	2ea21f01-b78a-4874-98f2-ebeafe8c486b
el_for_eng:S0120L03B02	you can go	μπορείς να πηγαίνεις	9aae2656-a456-4564-9422-ab3a30e5392a
el_for_eng:S0120L03B03	you like to go	σου αρέσει να πηγαίνεις	72a53c8c-8bae-4514-a2c8-b73be79f5d1d
el_for_eng:S0120L03B04	you like to go home	σου αρέσει να πηγαίνεις σπίτι	ea1f3155-acf8-47ed-91dd-8267fb288f6f
el_for_eng:S0120L03C01	you go	πηγαίνεις	8762e44e-7d04-43a1-bfe8-35face3a5b6c
el_for_eng:S0120L03U01	why do you like to go?	γιατί σου αρέσει να πηγαίνεις;	af55db02-fdcf-4974-93e7-93d744469ac7
el_for_eng:S0120L03U02	I was expecting you to like to go	περίμενα ότι σου αρέσει να πηγαίνεις	368ab304-5997-4cbb-bb68-3d0b8692ce7a
el_for_eng:S0120L03U03	I know you like to go home	ξέρω ότι σου αρέσει να πηγαίνεις σπίτι	8e4ca8af-753d-4c84-8a3f-1748acc77df8
el_for_eng:S0120L03U04	before you leave you like to go home	πριν φύγεις σου αρέσει να πηγαίνεις σπίτι	a56762a9-4fb7-4026-8bbb-150ea98e4348
el_for_eng:S0120L03U05	it's interesting that you like to go	είναι ενδιαφέρον ότι σου αρέσει να πηγαίνεις	d49f505c-87ae-4fc8-adc6-eec914d77e38
el_for_eng:S0120L04B01	with this	με αυτό	c34212ae-7fac-4d90-b9ee-5285e1dcc547
el_for_eng:S0120L04B02	by bus	με λεωφορείο	9abdca22-e49a-45df-b4e1-61f72d91c463
el_for_eng:S0120L04B03	you like to go by bus	σου αρέσει να πηγαίνεις με λεωφορείο	e5404ee1-005e-4f6b-b156-d29a5843bbe3
el_for_eng:S0120L04U01	why do you like to go by bus?	γιατί σου αρέσει να πηγαίνεις με λεωφορείο;	71c08bd6-9107-440b-a048-eed141d69771
el_for_eng:S0120L04U02	can I ask you before you leave by bus?	μπορώ να σε ρωτήσω πριν φύγεις με λεωφορείο;	689faf39-1154-4ee0-bc57-64a1ed8805f6
el_for_eng:S0120L04U03	I know you like to go by bus	ξέρω ότι σου αρέσει να πηγαίνεις με λεωφορείο	93210bc4-144d-437d-bede-e3ff9d0049a0
el_for_eng:S0120L04U04	the last time we went by bus it was interesting	την τελευταία φορά με λεωφορείο ήταν ενδιαφέρον	1247e187-1370-414b-811e-73b0fd032fcd
el_for_eng:S0120L04U05	it's interesting that you like to go by bus	είναι ενδιαφέρον ότι σου αρέσει να πηγαίνεις με λεωφορείο	2cedb944-b549-462b-a2e8-f306828fa17e
el_for_eng:S0121L01B01	something unusual	κάτι ασυνήθιστο	9a5e6638-3f06-4b7d-af26-645f6713bfb3
el_for_eng:S0121L01B02	it's unusual	είναι ασυνήθιστο	2b4db3f6-a5fe-4f4d-95a5-d1a57fc4d364
el_for_eng:S0121L01B03	it's not unusual	δεν είναι ασυνήθιστο	f5d1f6e7-d537-44ac-8bcc-52665d81deeb
el_for_eng:S0121L01U01	why is it unusual?	γιατί είναι ασυνήθιστο;	02ac665f-978a-4bb0-a417-3628910b3a90
el_for_eng:S0121L01U02	that's why it's unusual	γι'αυτό είναι ασυνήθιστο	3d991f01-4d3b-4907-9a3a-3685100df2c8
el_for_eng:S0121L01U03	it's definitely unusual	σίγουρα είναι ασυνήθιστο	41906404-9198-4564-bc08-502c0702dd58
el_for_eng:S0121L01U04	I know it's unusual	ξέρω ότι είναι ασυνήθιστο	5dba0a33-679e-487e-8cb9-65bacd203670
el_for_eng:S0121L01U05	I wasn't expecting something unusual	δεν περίμενα κάτι ασυνήθιστο	eeda6d8e-fb16-4ae9-80d3-52a27bce8db3
el_for_eng:S0121L03B01	to use	να χρησιμοποιείς	b7765f44-fefa-4068-a663-3267bf6c7c67
el_for_eng:S0121L03B02	you like to use	σου αρέσει να χρησιμοποιείς	3fbf7c0b-499d-4d48-b0ad-a25926740833
el_for_eng:S0121L03B03	you don't like to use	δεν σου αρέσει να χρησιμοποιείς	7c3a4405-04e5-4f99-849c-bac24a456b9c
el_for_eng:S0121L03B04	you like to use this	σου αρέσει να χρησιμοποιείς αυτό	6cc938c7-b598-4fef-8993-0076e61da7e6
el_for_eng:S0121L03C01	you use	χρησιμοποιείς	e0651c74-e33b-4ec1-a923-6619e208191f
el_for_eng:S0121L03U01	why don't you like to use it?	γιατί δεν σου αρέσει να χρησιμοποιείς;	81fc18d9-9f21-47a9-a14d-c2e1cc686322
el_for_eng:S0121L03U02	I know you like to use this	ξέρω ότι σου αρέσει να χρησιμοποιείς αυτό	3bfd222b-b53b-4427-b208-7dd43d9cf256
el_for_eng:S0121L03U03	can I ask you why you don't like to use it?	μπορώ να σε ρωτήσω γιατί δεν σου αρέσει να χρησιμοποιείς;	b4154b34-eac6-4a77-bead-39751bd16fe5
el_for_eng:S0121L03U04	it's unusual that you don't like to use this	είναι ασυνήθιστο ότι δεν σου αρέσει να χρησιμοποιείς αυτό	b093a65c-4e61-43dd-9393-e2175c2507b9
el_for_eng:S0121L03U05	it's definitely unusual that you don't like to use this	σίγουρα είναι ασυνήθιστο ότι δεν σου αρέσει να χρησιμοποιείς αυτό	27947c92-cfad-44ac-8cb8-bed9ea6d59d4
el_for_eng:S0121L04B01	your car	το αυτοκίνητό σου	2aa1c63a-4068-4549-98e2-61536be02ac6
el_for_eng:S0121L04B02	you like to use your car	σου αρέσει να χρησιμοποιείς το αυτοκίνητό σου	95f29728-03cf-4e47-984f-a369d33b8960
el_for_eng:S0121L04B03	you don't like to use your car	δεν σου αρέσει να χρησιμοποιείς το αυτοκίνητό σου	8d7c91cb-1e21-4823-be68-6cdc274867e6
el_for_eng:S0121L04U01	I know you like to use your car	ξέρω ότι σου αρέσει να χρησιμοποιείς το αυτοκίνητό σου	d8cad3ed-5503-4f15-8113-6ad4add3b803
el_for_eng:S0121L04U02	why don't you like to use your car?	γιατί δεν σου αρέσει να χρησιμοποιείς το αυτοκίνητό σου;	3cb83f9c-32af-4c89-b517-213a664f5dc4
el_for_eng:S0121L04U03	it's unusual that you don't like to use your car	είναι ασυνήθιστο ότι δεν σου αρέσει να χρησιμοποιείς το αυτοκίνητό σου	532f98f3-55ab-4a46-8195-97886bb76834
el_for_eng:S0121L04U04	can I ask you why you don't use your car?	μπορώ να σε ρωτήσω γιατί δεν σου αρέσει να χρησιμοποιείς το αυτοκίνητό σου;	bc7f0d51-cd7b-4169-9c8d-b6fe420e4111
el_for_eng:S0121L04U05	you like to go by bus and not use your car	σου αρέσει να πηγαίνεις με λεωφορείο και δεν σου αρέσει να χρησιμοποιείς το αυτοκίνητό σου	6ea89b73-2a8a-4de7-b102-97631e10e536
el_for_eng:S0122L01B01	it starts	αρχίζει να	7355cde3-0756-4f96-832a-ba73add50f52
el_for_eng:S0122L01B02	it's starting to change	αρχίζει να αλλάζει	cd2026c4-3324-4916-83e5-3176f8436fa2
el_for_eng:S0122L01B03	it's starting to work	αρχίζει να λειτουργεί	819cc0ca-f15e-462a-a527-61f35be15fc9
el_for_eng:S0122L01B04	why is it starting to change?	γιατί αρχίζει να αλλάζει;	87cf298a-ca0a-4aa9-955c-781146b12856
el_for_eng:S0122L01C01	it starts	αρχίζει	7355cde3-0756-4f96-832a-ba73add50f52
el_for_eng:S0122L01U01	it's starting to be interesting	αρχίζει να είναι ενδιαφέρον	8d11f32b-e6ab-467d-8153-6b5279e479ac
el_for_eng:S0122L01U02	I know it's starting to change	ξέρω ότι αρχίζει να αλλάζει	baa57cbb-b349-4fff-81b5-fbd8de458894
el_for_eng:S0122L01U03	it's definitely starting to work	σίγουρα αρχίζει να λειτουργεί	cc3948cd-cd87-4598-97d2-5ae9a6f84a6d
el_for_eng:S0122L01U04	that's why it's starting to be interesting	γι'αυτό αρχίζει να είναι ενδιαφέρον	9056ab5c-edb9-4297-8304-5a10fd863284
el_for_eng:S0122L01U05	I feel it's starting to change today	νιώθω ότι αρχίζει να αλλάζει σήμερα	08f0bf7a-9d3c-46a5-ad2f-0b399d66c112
el_for_eng:S0122L02B01	it feels like that	νιώθεται έτσι	846945da-ba8f-4ad6-9158-40b2079ecc2f
el_for_eng:S0122L02B02	it doesn't feel like that	δεν νιώθεται έτσι	1dd44a3f-41e9-47c0-88e2-3fe73b066917
el_for_eng:S0122L02B03	it's starting to feel	αρχίζει να νιώθεται	9f54d8f7-c947-4a72-bcee-43d0bc26b1a2
el_for_eng:S0122L02U01	why does it feel like that?	γιατί νιώθεται έτσι;	c0cdb69d-9a8c-4a6b-a3a4-ac4aac29e29a
el_for_eng:S0122L02U02	it definitely feels like that	σίγουρα νιώθεται έτσι	12873026-4dce-4e20-93e2-188075d1450d
el_for_eng:S0122L02U03	that's why it feels like that	γι'αυτό νιώθεται έτσι	f272d9b5-e79d-4cf4-a6af-1275b1b384cb
el_for_eng:S0122L02U04	it's starting to feel better today	αρχίζει να νιώθεται καλύτερα σήμερα	52f90c8d-d86a-4fcc-87ee-a4e117893db2
el_for_eng:S0122L03B01	it's easier	είναι πιο εύκολο	a3edcc6b-d101-44f6-af3e-d654b4ab2939
el_for_eng:S0122L03B02	it's not easy	δεν είναι εύκολο	efafac46-1734-47fb-a694-4465ef122390
el_for_eng:S0122L03B03	why isn't it easy?	γιατί δεν είναι εύκολο;	d6cc5cc1-6e15-4b83-a31a-ba1b7d783588
el_for_eng:S0122L03U01	it's starting to feel easier	αρχίζει να νιώθεται πιο εύκολο	a5371604-720f-48fc-a8d3-676d43a873dd
el_for_eng:S0122L03U02	today it's easier than yesterday	σήμερα είναι πιο εύκολο από χτες	c74af420-4348-40b7-b1c4-850eb10a8bc9
el_for_eng:S0122L03U03	it's definitely starting to feel easier	σίγουρα αρχίζει να νιώθεται πιο εύκολο	75b5080b-8374-4621-bb86-682c591caab0
el_for_eng:S0122L03U04	I know it's starting to feel easier	ξέρω ότι αρχίζει να νιώθεται πιο εύκολο	0641319c-374b-4da1-bc11-7eb591e48137
el_for_eng:S0122L03U05	I feel it's becoming easier	νιώθω ότι αρχίζει να νιώθεται πιο εύκολο	4af00606-60ad-4bef-b1d6-df8cc420642c
el_for_eng:S0122L04B01	I'm excited about this work	είμαι ενθουσιασμένος	e561bd78-97c2-4c9b-be5e-1ee0e612481e
el_for_eng:S0122L04B02	I'm not excited	δεν είμαι ενθουσιασμένος	eb83ba5f-569c-4c14-8603-ab1772a5cf8a
el_for_eng:S0122L04B03	I'm very excited	είμαι πολύ ενθουσιασμένος	fdc363cf-7ec6-4899-b79f-9becd114117f
el_for_eng:S0122L04U01	why am I excited?	γιατί είμαι ενθουσιασμένος;	d192c052-b274-495e-ba3e-373fa9cef48a
el_for_eng:S0122L04U02	I'm definitely excited	σίγουρα είμαι ενθουσιασμένος	11e8f428-8a29-4156-9d95-0401e3dae898
el_for_eng:S0122L04U03	I know I'm excited	ξέρω ότι είμαι ενθουσιασμένος	a170e41a-39fb-44ae-b714-6d7ba83e6ea3
el_for_eng:S0122L04U04	that's why I'm excited today	γι'αυτό είμαι ενθουσιασμένος σήμερα	7d8817db-9d45-4a75-ab5f-2543cbaea516
el_for_eng:S0122L04U05	I am excited and it's starting to feel easier	είμαι ενθουσιασμένος και αρχίζει να νιώθεται πιο εύκολο	08752cf6-f0e9-4e19-bee4-4f6b125454de
el_for_eng:S0122L05B01	how it's going	το πώς πάει	300813a1-9bc9-499f-966d-02964cba2b9f
el_for_eng:S0122L05B02	I know how it's going	ξέρω το πώς πάει	e887b2c8-941d-448e-93f6-8289cd3486aa
el_for_eng:S0122L05B03	I wasn't expecting how it's going	δεν περίμενα το πώς πάει	4b8c302f-b6f9-47eb-b693-f2e282ca7f72
el_for_eng:S0122L05B04	I definitely know how it's going	σίγουρα ξέρω το πώς πάει	c572ee64-7e67-4290-a990-a537f9037ad8
el_for_eng:S0122L05U01	how it's going is interesting	το πώς πάει είναι ενδιαφέρον	daeadc1e-5c97-4f4a-b24b-1756f785a26b
el_for_eng:S0122L05U02	I'm excited about this work	είμαι ενθουσιασμένος με το πώς πάει	e561bd78-97c2-4c9b-be5e-1ee0e612481e
el_for_eng:S0122L05U03	today I'm excited about how it's going	σήμερα είμαι ενθουσιασμένος με το πώς πάει	bd4f24a9-3285-4ccd-9863-a6d6226b7ac4
el_for_eng:S0122L05U04	that's why I'm excited about how it's going	γι'αυτό είμαι ενθουσιασμένος με το πώς πάει	babf08db-64f1-4754-8e40-84df3e61f42e
el_for_eng:S0122L05U05	it's starting to feel easier and I'm excited about how it's going	αρχίζει να νιώθεται πιο εύκολο και είμαι ενθουσιασμένος με το πώς πάει	f02b1be8-5228-4dd2-a739-b2337984eaa0
el_for_eng:S0123L01B01	I don't think so	δεν νομίζω	01e563a5-e676-40e4-ba1e-dba4553c1990
el_for_eng:S0123L01B02	I think it's better	νομίζω ότι είναι καλύτερα	39d5813e-7216-4f36-8ca3-f220c638e482
el_for_eng:S0123L01B03	I think I can remember	νομίζω ότι μπορώ να θυμηθώ	f82fcda7-cca7-4f32-b2c7-1fbf3607ec7b
el_for_eng:S0123L01U01	I think it's interesting	νομίζω ότι είναι ενδιαφέρον	6dc096ec-6569-4104-8f7f-f7109e45c53f
el_for_eng:S0123L01U02	why do I think it's worse?	γιατί νομίζω ότι είναι χειρότερα;	c1870f44-5fcc-432a-9f78-155426169fc7
el_for_eng:S0123L01U03	I think I feel better today	νομίζω ότι νιώθω καλύτερα σήμερα	836c7249-6599-4ab1-9b61-831a25b94b29
el_for_eng:S0123L01U04	I definitely think it's starting to change	σίγουρα νομίζω ότι αρχίζει να αλλάζει	d77ddca5-526f-43c3-962a-2380622b7fb6
el_for_eng:S0123L01U05	that's why I think it's the best choice	γι'αυτό νομίζω ότι είναι η καλύτερη επιλογή	f0902cc3-95bc-4e74-b5d1-2a9ce45c2f2b
el_for_eng:S0123L02B01	a good conversation	καλή συνομιλία	2e9d0f30-e17b-4a08-a219-42652eca3628
el_for_eng:S0123L02B02	it's a good choice	είναι καλή επιλογή	7e60f6a5-cac5-4960-91b6-899e6b8f4e9f
el_for_eng:S0123L02B03	why isn't it good?	γιατί δεν είναι καλή;	020f1b8e-58ef-4afe-8412-35c9097ee66f
el_for_eng:S0123L02U01	I think it's good	νομίζω ότι είναι καλή	f189c60f-4bfc-4670-93d6-a32f516dc233
el_for_eng:S0123L02U02	that's definitely a good choice	σίγουρα είναι καλή επιλογή	ce7ba3ea-1dcd-4c55-9439-988ac30d9225
el_for_eng:S0123L02U03	I know it's a good choice	ξέρω ότι είναι καλή επιλογή	176d876e-1bc6-47e7-9f89-3f1f3fa2bf2d
el_for_eng:S0123L02U04	I wasn't expecting it to be good	δεν περίμενα ότι είναι καλή	0494b658-7ca3-4bca-9490-17909ccd43fc
el_for_eng:S0123L03B01	it's an idea	είναι ιδέα	95922a7e-4807-4fc6-87b7-1335949efc5f
el_for_eng:S0123L03B02	it's not a good idea	δεν είναι καλή ιδέα	3e9fd74c-32a6-452d-a32f-d2f93cf89d47
el_for_eng:S0123L03B03	that's why it's a good idea	γι'αυτό είναι καλή ιδέα	64ccdbf5-b01b-46c4-8bb5-b2543f60a62e
el_for_eng:S0123L03U01	I know it's a good idea	ξέρω ότι είναι καλή ιδέα	bef2098c-ec0e-48a2-80ce-4dd61947ef08
el_for_eng:S0123L03U02	I think it's a good idea	νομίζω ότι είναι καλή ιδέα	d5f15b56-368a-4c07-9b11-16f5b9fbb7c1
el_for_eng:S0123L03U03	I feel it's a good idea today	νιώθω ότι είναι καλή ιδέα σήμερα	4e1b56f8-85ed-4a73-b288-fc664ed32ca8
el_for_eng:S0123L03U04	it was a good idea the last time	ήταν καλή ιδέα την τελευταία φορά	ed0f0481-979e-4983-bb70-7b304395a2bf
el_for_eng:S0123L03U05	I definitely think it's a good idea	σίγουρα νομίζω ότι είναι καλή ιδέα	ea48af23-89dc-46d3-8504-4b20abcce487
el_for_eng:S0124L01B01	I didn't think so	δεν νόμιζα	8a410908-b400-4353-b86c-ce9fe007aefa
el_for_eng:S0124L01B02	I thought it was better	νόμιζα ότι ήταν καλύτερα	d95b287d-5df5-4d22-8164-27b8e83484f6
el_for_eng:S0124L01B03	I thought we were friends	νόμιζα ότι ήμασταν φίλοι	96adf326-93b3-45d5-b25b-436c9a8e0e6c
el_for_eng:S0124L01U01	I thought it was interesting	νόμιζα ότι ήταν ενδιαφέρον	69edbda6-cfdc-4f17-bdd3-b0ab3c84b91d
el_for_eng:S0124L01U02	I thought I could remember	νόμιζα ότι μπορούσα να θυμηθώ	b4b389d6-884f-4bee-b943-d0923067fc4d
el_for_eng:S0124L01U03	I thought I felt better yesterday	νόμιζα ότι ένιωθα καλύτερα χτες	c304e85a-678e-45a8-a7d6-7b189fcaf962
el_for_eng:S0124L01U04	that's why I thought it was worse	γι'αυτό νόμιζα ότι ήταν χειρότερα	6d91308f-1482-412c-a052-c4836d6726fd
el_for_eng:S0124L01U05	I definitely thought it was a good choice	σίγουρα νόμιζα ότι ήταν καλή επιλογή	62e63609-cc9a-471d-8ee1-d7da88168315
el_for_eng:S0125L01B01	I don't believe it	δεν πιστεύω	322c06e4-791c-431a-b684-3e19555668fc
el_for_eng:S0125L01B02	I believe it's better	πιστεύω ότι είναι καλύτερα	2934df35-353c-45c4-bb66-125e50c2e1f6
el_for_eng:S0125L01B03	I believe I can remember	πιστεύω ότι μπορώ να θυμηθώ	f041dc25-2745-413c-957e-14f83b3ad166
el_for_eng:S0125L01U01	I believe it's interesting	πιστεύω ότι είναι ενδιαφέρον	3c261cc3-6027-45c1-b7c3-41a208f0db9b
el_for_eng:S0125L01U02	why do I believe it's worse?	γιατί πιστεύω ότι είναι χειρότερα;	153ba2a1-156a-44b1-b7f3-969d1b46d5f3
el_for_eng:S0125L01U03	I believe I feel better today	πιστεύω ότι νιώθω καλύτερα σήμερα	68861ed6-10fe-4ca5-ab56-57d3bfbdb4bb
el_for_eng:S0125L01U04	I definitely believe it's a good idea	σίγουρα πιστεύω ότι είναι καλή ιδέα	edd114ed-ab12-428f-85fd-5f6290cc5ea5
el_for_eng:S0125L01U05	that's why I believe it's the best choice	γι'αυτό πιστεύω ότι είναι η καλύτερη επιλογή	1bab2186-4f23-46bd-81ef-fdfc7d65ea80
el_for_eng:S0125L02B01	your idea	η ιδέα σου	e61e3059-cfce-4723-815f-abd613aeba0e
el_for_eng:S0125L02B02	your idea is good	η ιδέα σου είναι καλή	ba95b47f-630d-48ae-a6e4-09d6dd35948b
el_for_eng:S0125L02B03	your idea was interesting	η ιδέα σου ήταν ενδιαφέρουσα	10355ea4-1925-4c80-b880-ece5f43f603a
el_for_eng:S0125L02B04	I believe your idea is good	πιστεύω ότι η ιδέα σου είναι καλή	a3c77eb1-ac7e-4fde-bd6a-4b9a48d4c200
el_for_eng:S0125L02U01	your idea was definitely interesting	η ιδέα σου σίγουρα ήταν ενδιαφέρουσα	7de01f9b-4496-4783-9486-21505654572a
el_for_eng:S0125L02U02	I wasn't expecting your idea to be good	δεν περίμενα ότι η ιδέα σου είναι καλή	a07c8548-ce35-40d0-baeb-2cba69f15b9a
el_for_eng:S0125L02U03	I believe your idea is interesting	πιστεύω ότι η ιδέα σου είναι ενδιαφέρουσα	e5f61f1e-fe54-4b51-b4ca-318c2317be76
el_for_eng:S0125L02U04	I think your idea was the best choice	νομίζω ότι η ιδέα σου ήταν η καλύτερη επιλογή	4393b779-efdc-434b-8aee-f0a0dda83e41
el_for_eng:S0126L01B01	this work	αυτή η δουλειά	254c32bd-2669-416d-86b7-d3817f6d6147
el_for_eng:S0126L01B03	this work is interesting	αυτή η δουλειά είναι ενδιαφέρουσα	07872058-cf5c-444f-b01f-194425a46307
el_for_eng:S0126L01B04	I think this work is good	νομίζω ότι αυτή η δουλειά είναι καλή	4f640335-fc12-495f-bac0-f09404446695
el_for_eng:S0126L01U01	I thought this work was harder	νόμιζα ότι αυτή η δουλειά ήταν χειρότερα	fb834705-decf-4f63-9b54-261b684b7f1a
