eng_for_hin:S0343L03C01	AMBIGUOUS	he	she	चिंतित does not inflect
eng_for_hin:S0343L03B01	AMBIGUOUS	he's worried	she's worried	चिंतित does not inflect
eng_for_hin:S0343L03B02	AMBIGUOUS	he's very worried	she's very worried	चिंतित does not inflect
eng_for_hin:S0343L03B03	AMBIGUOUS	he's worried now	she's worried now	चिंतित does not inflect
eng_for_hin:S0343L03U01	AMBIGUOUS	I think he's worried	I think she's worried	चिंतित does not inflect
eng_for_hin:S0343L03U02	AMBIGUOUS	he's worried about it	she's worried about it	चिंतित does not inflect
eng_for_hin:S0343L03U03	AMBIGUOUS	he's worried today	she's worried today	चिंतित does not inflect
eng_for_hin:S0343L03U04	AMBIGUOUS	he's not worried	she's not worried	चिंतित does not inflect
eng_for_hin:S0343L03U05	AMBIGUOUS	I'm sure he's worried	I'm sure she's worried	चिंतित does not inflect
eng_for_hin:S0344L02U02	AMBIGUOUS	he's ready to help you	she's ready to help you	तैयार does not inflect
eng_for_hin:S0344L02U04	AMBIGUOUS	I'm sure he's happy to help you	I'm sure she's happy to help you	खुश does not inflect
eng_for_hin:S0344L03C01	AMBIGUOUS	he	she	खुश does not inflect
eng_for_hin:S0344L03B01	AMBIGUOUS	he's happy	she's happy	खुश does not inflect
eng_for_hin:S0344L03B02	AMBIGUOUS	he's very happy	she's very happy	खुश does not inflect
eng_for_hin:S0344L03B03	AMBIGUOUS	he's happy about it	she's happy about it	खुश does not inflect
eng_for_hin:S0344L03U01	AMBIGUOUS	I'm sure he's happy	I'm sure she's happy	खुश does not inflect
eng_for_hin:S0344L03U02	AMBIGUOUS	he's happy to help you	she's happy to help you	खुश does not inflect
eng_for_hin:S0344L03U03	AMBIGUOUS	I think he's happy	I think she's happy	खुश does not inflect
eng_for_hin:S0344L03U04	AMBIGUOUS	he's very happy today	she's very happy today	खुश does not inflect
eng_for_hin:S0344L03U05	AMBIGUOUS	who said that he's happy to help you	who said that she's happy to help you	खुश does not inflect
eng_for_hin:S0345L02U02	AMBIGUOUS	he's not ready to leave	she's not ready to leave	तैयार does not inflect
eng_for_hin:S0345L02U04	AMBIGUOUS	he's happy to leave	she's happy to leave	खुश does not inflect
eng_for_hin:S0345L02U05	AMBIGUOUS	I'm sure he's ready to leave	I'm sure she's ready to leave	तैयार does not inflect
eng_for_hin:S0345L04C01	AMBIGUOUS	he	she	तैयार does not inflect
eng_for_hin:S0345L04B01	AMBIGUOUS	he's not ready	she's not ready	तैयार does not inflect
eng_for_hin:S0345L04B02	AMBIGUOUS	he's not ready now	she's not ready now	तैयार does not inflect
eng_for_hin:S0345L04B03	AMBIGUOUS	he's not quite ready	she's not quite ready	तैयार does not inflect
eng_for_hin:S0345L04U01	AMBIGUOUS	I think he's not ready	I think she's not ready	तैयार does not inflect
eng_for_hin:S0345L04U02	AMBIGUOUS	I'm sure he's not ready	I'm sure she's not ready	तैयार does not inflect
eng_for_hin:S0345L04U03	AMBIGUOUS	who said that he's not ready	who said that she's not ready	तैयार does not inflect
eng_for_hin:S0345L04U04	AMBIGUOUS	he's not ready today	she's not ready today	तैयार does not inflect
eng_for_hin:S0345L04U05	AMBIGUOUS	he's not ready to help you	she's not ready to help you	तैयार does not inflect
eng_for_hin:S0346L01C01	AMBIGUOUS	his	her	उसकी possessive, owner unmarked
eng_for_hin:S0346L01B01	AMBIGUOUS	his book	her book	उसकी possessive, owner unmarked
eng_for_hin:S0346L01B02	AMBIGUOUS	to read his book	to read her book	उसकी possessive, owner unmarked
eng_for_hin:S0346L01B03	AMBIGUOUS	his book now	her book now	उसकी possessive, owner unmarked
eng_for_hin:S0346L01B04	AMBIGUOUS	his book here	her book here	उसकी possessive, owner unmarked
eng_for_hin:S0346L01U01	AMBIGUOUS	I like his book	I like her book	उसकी possessive, owner unmarked
eng_for_hin:S0346L01U02	AMBIGUOUS	I want to read his book	I want to read her book	उसकी possessive, owner unmarked
eng_for_hin:S0346L01U03	AMBIGUOUS	he wants to read his book	he wants to read her book	चाहता fixes the subject; उसकी possessive owner unmarked
eng_for_hin:S0346L01U04	AMBIGUOUS	I like his book a lot	I like her book a lot	उसकी possessive, owner unmarked
eng_for_hin:S0346L01U05	AMBIGUOUS	do you want to read his book?	do you want to read her book?	उसकी possessive, owner unmarked
eng_for_hin:S0346L02U01	AMBIGUOUS	I liked his book	I liked her book	उसकी possessive, owner unmarked
eng_for_hin:S0346L02U05	AMBIGUOUS	I liked his book a lot	I liked her book a lot	उसकी possessive, owner unmarked
eng_for_hin:S0346L03B02	AMBIGUOUS	him to know	her to know	उसे dative; पता हो invariant
eng_for_hin:S0346L03U01	AMBIGUOUS	I wanted him to know	I wanted her to know	उसे dative; पता हो invariant
eng_for_hin:S0346L03U02	AMBIGUOUS	I wanted him to know that it's important	I wanted her to know that it's important	उसे dative; पता हो invariant
eng_for_hin:S0346L03U03	AMBIGUOUS	I wanted him to know that I liked this book	I wanted her to know that I liked this book	उसे dative; पता हो invariant
eng_for_hin:S0346L03U04	AMBIGUOUS	I wanted him to know that I liked that book	I wanted her to know that I liked that book	उसे dative; पता हो invariant
eng_for_hin:S0346L03U05	AMBIGUOUS	I wanted him to know that it's very important	I wanted her to know that it's very important	उसे dative; पता हो invariant
eng_for_hin:S0346L04C02	AMBIGUOUS	him to	her to	उसे dative; पता हो invariant
eng_for_hin:S0346L04B01	AMBIGUOUS	I wanted him to	I wanted her to	उसे dative; पता हो invariant
eng_for_hin:S0346L04B02	AMBIGUOUS	yes I wanted him to	yes I wanted her to	उसे dative; पता हो invariant
eng_for_hin:S0346L04B03	AMBIGUOUS	no I wanted him to	no I wanted her to	उसे dative; पता हो invariant
eng_for_hin:S0346L04B04	AMBIGUOUS	of course I wanted him to	of course I wanted her to	उसे dative; पता हो invariant
eng_for_hin:S0346L04U01	AMBIGUOUS	I wanted him to know that I liked his book	I wanted her to know that I liked her book	उसे dative + उसकी possessive, owner unmarked
eng_for_hin:S0346L04U02	AMBIGUOUS	I wanted him to know	I wanted her to know	उसे dative; पता हो invariant
eng_for_hin:S0346L04U03	AMBIGUOUS	I wanted him to know that it's important	I wanted her to know that it's important	उसे dative; पता हो invariant
eng_for_hin:S0346L04U04	AMBIGUOUS	I wanted him to know that I liked this story	I wanted her to know that I liked this story	उसे dative; पता हो invariant
eng_for_hin:S0346L04U05	AMBIGUOUS	I wanted him to like his book	I wanted her to like her book	उसे dative + उसकी possessive, owner unmarked
eng_for_hin:S0347L01B01	DETERMINED			चाहता था fixes वह
eng_for_hin:S0347L01B02	DETERMINED			चाहता था fixes वह
eng_for_hin:S0347L01B03	DETERMINED			चाहता था fixes वह
eng_for_hin:S0347L01U01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0347L01U02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0347L01U03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0347L01U04	AMBIGUOUS	he wanted to know what he said	he wanted to know what she said	उसने ergative, that referent unmarked
eng_for_hin:S0347L01U05	DETERMINED			चाहता fixes the referent
eng_for_hin:S0347L02B01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0347L03B01	DETERMINED			थी fixes the referent
eng_for_hin:S0347L03U01	DETERMINED			थी fixes the referent
eng_for_hin:S0347L03U02	DETERMINED			पाया fixes the referent
eng_for_hin:S0347L03U04	DETERMINED			सकती fixes the referent
eng_for_hin:S0348L01B01	DETERMINED			चाहती fixes the referent
eng_for_hin:S0348L01B02	DETERMINED			चाहती fixes the referent
eng_for_hin:S0348L01B03	DETERMINED			चाहती fixes the referent
eng_for_hin:S0348L01U01	DETERMINED			चाहती fixes the referent
eng_for_hin:S0348L01U02	DETERMINED			चाहती fixes the referent
eng_for_hin:S0348L01U03	AMBIGUOUS	she didn't want to know what he said	she didn't want to know what she said	उसने ergative, that referent unmarked
eng_for_hin:S0348L01U04	DETERMINED			चाहती fixes the referent
eng_for_hin:S0348L01U05	DETERMINED			चाहती fixes the referent
eng_for_hin:S0349L01B01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0349L01B02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0349L01B03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0349L01U01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0349L01U02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0349L01U03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0349L01U04	DETERMINED			चाहता fixes the referent
eng_for_hin:S0349L01U05	DETERMINED			चाहता fixes the referent
eng_for_hin:S0349L02U01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0350L03B02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0350L03U03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0351L03B01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0351L03B02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0351L03U01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0351L03U03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0351L03U04	DETERMINED			चाहता fixes the referent
eng_for_hin:S0351L03U05	DETERMINED			चाहता है fixes वह, उसने coreferent
eng_for_hin:S0352L01B01	AMBIGUOUS	even if he wanted to I'll be ready	even if she wanted to I'll be ready	चाहे subjunctive, no gender agreement
eng_for_hin:S0352L01B02	AMBIGUOUS	even if he wanted to I'm going to be late	even if she wanted to I'm going to be late	चाहे subjunctive, no gender agreement
eng_for_hin:S0352L01B03	AMBIGUOUS	even if he wanted to it's important	even if she wanted to it's important	चाहे subjunctive, no gender agreement
eng_for_hin:S0352L01U01	AMBIGUOUS	even if he wanted to I've got too much work	even if she wanted to I've got too much work	चाहे subjunctive, no gender agreement
eng_for_hin:S0352L01U02	AMBIGUOUS	even if he wanted to I can stay here	even if she wanted to I can stay here	चाहे subjunctive, no gender agreement
eng_for_hin:S0352L01U03	AMBIGUOUS	even if he wanted to she's going to be there	even if she wanted to she's going to be there	चाहे subjunctive; होगी fixes only the second referent
eng_for_hin:S0352L01U04	AMBIGUOUS	even if he wanted to I want to start	even if she wanted to I want to start	चाहे subjunctive; चाहता हूँ is the speaker
eng_for_hin:S0352L01U05	AMBIGUOUS	even if he wanted to I don't have enough time	even if she wanted to I don't have enough time	चाहे subjunctive, no gender agreement
eng_for_hin:S0352L02B01	DETERMINED			सकता fixes the referent
eng_for_hin:S0352L02B02	DETERMINED			सकता fixes the referent
eng_for_hin:S0352L02B03	DETERMINED			सकता fixes the referent
eng_for_hin:S0352L02U01	DETERMINED			सकता fixes the referent
eng_for_hin:S0352L02U02	DETERMINED			सकता fixes the referent
eng_for_hin:S0352L02U03	DETERMINED			सकता fixes the referent
eng_for_hin:S0352L02U04	DETERMINED			सकता fixes the referent
eng_for_hin:S0352L02U05	DETERMINED			सकता fixes the referent
eng_for_hin:S0353L01U01	AMBIGUOUS	he needed to run	she needed to run	उसे dative, ज़रूरत थी agrees with ज़रूरत
eng_for_hin:S0353L01U02	AMBIGUOUS	he needed to run today	she needed to run today	उसे dative, ज़रूरत थी agrees with ज़रूरत
eng_for_hin:S0353L01U03	AMBIGUOUS	he needed to run here	she needed to run here	उसे dative, ज़रूरत थी agrees with ज़रूरत
eng_for_hin:S0353L01U04	AMBIGUOUS	I think he needed to run	I think she needed to run	उसे dative; लगता is the speaker
eng_for_hin:S0353L02U01	AMBIGUOUS	he needed to run around the field	she needed to run around the field	उसे dative, ज़रूरत थी agrees with ज़रूरत
eng_for_hin:S0353L02U02	AMBIGUOUS	he needed to run around the field today	she needed to run around the field today	उसे dative, ज़रूरत थी agrees with ज़रूरत
eng_for_hin:S0353L02U04	AMBIGUOUS	he needed to run around the field now	she needed to run around the field now	उसे dative, ज़रूरत थी agrees with ज़रूरत
eng_for_hin:S0353L02U05	AMBIGUOUS	I think he needed to run around the field	I think she needed to run around the field	उसे dative; लगता is the speaker
eng_for_hin:S0354L01U01	AMBIGUOUS	he didn't need to appear	she didn't need to appear	उसे dative, दिखना था obligation, invariant
eng_for_hin:S0354L01U02	AMBIGUOUS	he didn't need to appear today	she didn't need to appear today	उसे dative, दिखना था obligation, invariant
eng_for_hin:S0354L01U03	AMBIGUOUS	he didn't need to appear here	she didn't need to appear here	उसे dative, दिखना था obligation, invariant
eng_for_hin:S0354L01U04	AMBIGUOUS	I think he didn't need to appear	I think she didn't need to appear	उसे dative; लगता is the speaker
eng_for_hin:S0354L01U05	AMBIGUOUS	he didn't need to appear now	she didn't need to appear now	उसे dative, दिखना था obligation, invariant
eng_for_hin:S0354L02U01	AMBIGUOUS	he didn't need to appear angry	she didn't need to appear angry	उसे dative, दिखना था obligation, invariant
eng_for_hin:S0354L02U02	AMBIGUOUS	he didn't need to appear angry today	she didn't need to appear angry today	उसे dative, दिखना था obligation, invariant
eng_for_hin:S0354L02U03	AMBIGUOUS	I think he didn't need to appear angry	I think she didn't need to appear angry	उसे dative; लगता is the speaker
eng_for_hin:S0354L02U04	AMBIGUOUS	he didn't need to appear angry here	she didn't need to appear angry here	उसे dative, दिखना था obligation, invariant
eng_for_hin:S0354L02U05	AMBIGUOUS	he didn't need to appear angry now	she didn't need to appear angry now	उसे dative, दिखना था obligation, invariant
eng_for_hin:S0355L01B04	AMBIGUOUS	need to talk to him	need to talk to her	उससे oblique, unmarked
eng_for_hin:S0355L01U03	AMBIGUOUS	did I need to talk to him?	did I need to talk to her?	उससे oblique, unmarked
eng_for_hin:S0355L01U05	AMBIGUOUS	did you need to talk to him?	did you need to talk to her?	उससे oblique, unmarked
eng_for_hin:S0355L02U02	DETERMINED			मिला fixes the referent
eng_for_hin:S0355L03C02	AMBIGUOUS	he	she	उसे dative, unmarked
eng_for_hin:S0355L03B01	AMBIGUOUS	did he	did she	उसे dative, unmarked
eng_for_hin:S0355L03B02	AMBIGUOUS	did he need to talk to that woman now?	did she need to talk to that woman now?	उसे dative, करनी थी agrees with बात
eng_for_hin:S0355L03B03	AMBIGUOUS	did he need to talk to someone here?	did she need to talk to someone here?	उसे dative, करनी थी agrees with बात
eng_for_hin:S0355L03B04	AMBIGUOUS	did he need to talk to that woman yesterday?	did she need to talk to that woman yesterday?	उसे dative, करनी थी agrees with बात
eng_for_hin:S0355L03U01	AMBIGUOUS	did he need to talk to that woman you know?	did she need to talk to that woman you know?	उसे dative, करनी थी agrees with बात
eng_for_hin:S0355L03U02	AMBIGUOUS	did he need to talk to that woman?	did she need to talk to that woman?	उसे dative, करनी थी agrees with बात
eng_for_hin:S0355L03U03	AMBIGUOUS	did he need to talk to someone?	did she need to talk to someone?	उसे dative, करनी थी agrees with बात
eng_for_hin:S0355L03U04	AMBIGUOUS	did he need to talk to that woman today?	did she need to talk to that woman today?	उसे dative, करनी थी agrees with बात
eng_for_hin:S0355L03U05	AMBIGUOUS	did he need to talk to him?	did she need to talk to her?	उसे and उससे both oblique and unmarked
eng_for_hin:S0357L01B02	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L01U01	AMBIGUOUS	she wanted to send him something	she wanted to send her something	उसे dative, unmarked; चाहती fixes वह
eng_for_hin:S0357L01U02	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L01U03	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L01U04	AMBIGUOUS	she wanted to send him something important	she wanted to send her something important	उसे dative, unmarked; चाहती fixes वह
eng_for_hin:S0357L01U05	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L02U01	AMBIGUOUS	she wanted to send him a message	she wanted to send her a message	उसे dative, unmarked; चाहती fixes वह
eng_for_hin:S0357L02U02	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L02U03	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L02U04	AMBIGUOUS	she wanted to send him a message now	she wanted to send her a message now	उसे dative, unmarked; चाहती fixes वह
eng_for_hin:S0357L02U05	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L03C01	AMBIGUOUS	he	she	bare वह, no agreeing verb
eng_for_hin:S0357L03B01	AMBIGUOUS	he just	she just	bare वह, no agreeing verb
eng_for_hin:S0357L03B02	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L03B03	AMBIGUOUS	he just now	she just now	bare वह, no agreeing verb
eng_for_hin:S0357L03B04	AMBIGUOUS	he just here	she just here	bare वह, no agreeing verb
eng_for_hin:S0357L03U01	AMBIGUOUS	no she just wanted to send him a message	no she just wanted to send her a message	उसे dative, unmarked; चाहती fixes वह
eng_for_hin:S0357L03U02	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L03U03	AMBIGUOUS	she just wanted to send him something	she just wanted to send her something	उसे dative, unmarked; चाहती fixes वह
eng_for_hin:S0357L03U04	DETERMINED			चाहती fixes the referent
eng_for_hin:S0357L03U05	DETERMINED			चाहती fixes the referent
eng_for_hin:S0358L01B01	DETERMINED			होगी fixes the referent
eng_for_hin:S0358L01B03	DETERMINED			बोलती fixes the referent
eng_for_hin:S0358L01U02	DETERMINED			सकती fixes the referent
eng_for_hin:S0358L01U04	DETERMINED			थी fixes the referent
eng_for_hin:S0358L02B01	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L02B02	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L02B03	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L02U01	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L02U02	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L02U03	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L02U04	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L02U05	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L03B01	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L03B02	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L03B03	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L03U01	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L03U02	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L03U03	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L03U04	DETERMINED			सकी fixes the referent
eng_for_hin:S0358L03U05	DETERMINED			सकी fixes the referent
eng_for_hin:S0359L01B01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0359L01B02	DETERMINED			जाएगा fixes the referent
eng_for_hin:S0359L01B03	DETERMINED			पाया fixes the referent
eng_for_hin:S0359L01U01	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L01U02	DETERMINED			पाया fixes the referent
eng_for_hin:S0359L01U03	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L01U04	DETERMINED			चाहता fixes the referent
eng_for_hin:S0359L01U05	DETERMINED			चाहता fixes the referent
eng_for_hin:S0359L02B01	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L02B02	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L02B03	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L02U01	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L02U02	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L02U03	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L02U04	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L02U05	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L03B01	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L03B02	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L03B03	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L03U01	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L03U02	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L03U03	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L03U04	DETERMINED			सकता fixes the referent
eng_for_hin:S0359L03U05	DETERMINED			सकता fixes the referent
eng_for_hin:S0361L01B01	DETERMINED			था fixes the referent
eng_for_hin:S0361L01B02	DETERMINED			था fixes the referent
eng_for_hin:S0361L01B03	DETERMINED			था fixes the referent
eng_for_hin:S0361L01U01	DETERMINED			था fixes the referent
eng_for_hin:S0361L01U02	DETERMINED			था fixes the referent
eng_for_hin:S0361L01U03	DETERMINED			था fixes the referent
eng_for_hin:S0361L01U04	DETERMINED			था fixes the referent
eng_for_hin:S0361L01U05	DETERMINED			था fixes the referent
eng_for_hin:S0362L02B01	DETERMINED			था fixes the referent
eng_for_hin:S0362L02B02	DETERMINED			था fixes the referent
eng_for_hin:S0362L02B03	DETERMINED			था fixes the referent
eng_for_hin:S0362L02U01	DETERMINED			था fixes the referent
eng_for_hin:S0362L02U02	DETERMINED			था fixes the referent
eng_for_hin:S0362L02U03	DETERMINED			था fixes the referent
eng_for_hin:S0362L02U04	DETERMINED			था fixes the referent
eng_for_hin:S0362L02U05	DETERMINED			था fixes the referent
eng_for_hin:S0362L03B01	DETERMINED			था fixes the referent
eng_for_hin:S0362L03B02	DETERMINED			था fixes the referent
eng_for_hin:S0362L03U02	DETERMINED			था fixes the referent
eng_for_hin:S0362L03U03	DETERMINED			थी fixes the referent
eng_for_hin:S0362L03U05	DETERMINED			था fixes the referent
eng_for_hin:S0363L01B02	AMBIGUOUS	he felt like talking	she felt like talking	उसे dative, मन था agrees with मन
eng_for_hin:S0363L01U01	AMBIGUOUS	he felt like talking today	she felt like talking today	उसे dative, मन था agrees with मन
eng_for_hin:S0363L01U03	AMBIGUOUS	I thought he felt like talking	I thought she felt like talking	उसे dative; लगा is the speaker
eng_for_hin:S0363L01U04	AMBIGUOUS	he felt like talking here	she felt like talking here	उसे dative, मन था agrees with मन
eng_for_hin:S0363L01U05	AMBIGUOUS	he felt like talking now	she felt like talking now	उसे dative, मन था agrees with मन
eng_for_hin:S0363L02B02	AMBIGUOUS	he felt like talking a lot	she felt like talking a lot	उसे dative, मन था agrees with मन
eng_for_hin:S0363L02U01	AMBIGUOUS	he felt like talking a lot today	she felt like talking a lot today	उसे dative, मन था agrees with मन
eng_for_hin:S0363L02U03	AMBIGUOUS	I thought he felt like talking a lot	I thought she felt like talking a lot	उसे dative; लगा is the speaker
eng_for_hin:S0363L02U04	AMBIGUOUS	he felt like talking a lot here	she felt like talking a lot here	उसे dative, मन था agrees with मन
eng_for_hin:S0363L02U05	AMBIGUOUS	he felt like talking a lot over there	she felt like talking a lot over there	उसे dative, मन था agrees with मन
eng_for_hin:S0364L01B03	AMBIGUOUS	he heard that	she heard that	उसने ergative, subject unmarked
eng_for_hin:S0364L01U01	DETERMINED			था fixes the referent
eng_for_hin:S0364L01U02	DETERMINED			था fixes the referent
eng_for_hin:S0364L01U03	AMBIGUOUS	he heard that I was here	she heard that I was here	उसने ergative; था belongs to मैं
eng_for_hin:S0364L01U05	DETERMINED			था fixes the referent
eng_for_hin:S0364L03B03	AMBIGUOUS	he didn't like it	she didn't like it	उसे dative, पसंद थी agrees with the object
eng_for_hin:S0364L03U01	AMBIGUOUS	he didn't like that place	she didn't like that place	उसे dative, पसंद थी agrees with जगह
eng_for_hin:S0364L03U03	AMBIGUOUS	I heard that he didn't like that place	I heard that she didn't like that place	उसे dative; मैंने सुना is the speaker
eng_for_hin:S0364L03U04	AMBIGUOUS	he didn't like this place	she didn't like this place	उसे dative, पसंद थी agrees with जगह
eng_for_hin:S0365L01B03	AMBIGUOUS	he didn't hear	she didn't hear	उसने ergative, subject unmarked
eng_for_hin:S0365L01U01	DETERMINED			था fixes the referent
eng_for_hin:S0365L01U02	DETERMINED			था fixes the referent
eng_for_hin:S0365L01U03	AMBIGUOUS	he didn't hear that I was there	she didn't hear that I was there	उसने ergative; था belongs to मैं
eng_for_hin:S0365L01U05	AMBIGUOUS	I didn't hear that he didn't like that place	I didn't hear that she didn't like that place	उसे dative, पसंद थी agrees with जगह
eng_for_hin:S0365L02C01	AMBIGUOUS	he	she	उसने ergative, subject unmarked
eng_for_hin:S0365L02C02	AMBIGUOUS	to him	to her	उसे dative, unmarked
eng_for_hin:S0365L02B01	AMBIGUOUS	what he said to him	what she said to her	उसने ergative and उसे dative, both unmarked
eng_for_hin:S0365L02B02	AMBIGUOUS	I heard what he said to him	I heard what she said to her	उसने ergative and उसे dative, both unmarked
eng_for_hin:S0365L02B03	AMBIGUOUS	what he said to him today	what she said to her today	उसने ergative and उसे dative, both unmarked
eng_for_hin:S0365L02U01	AMBIGUOUS	I didn't hear what he said to him	I didn't hear what she said to her	उसने ergative and उसे dative, both unmarked
eng_for_hin:S0365L02U02	AMBIGUOUS	I don't know what he said to him	I don't know what she said to her	उसने ergative and उसे dative, both unmarked
eng_for_hin:S0365L02U03	AMBIGUOUS	I know what he said to him	I know what she said to her	उसने ergative and उसे dative, both unmarked
eng_for_hin:S0365L02U04	AMBIGUOUS	I just heard what he said to him	I just heard what she said to her	उसने ergative and उसे dative, both unmarked
eng_for_hin:S0365L02U05	AMBIGUOUS	I thought I heard what he said to him	I thought I heard what she said to her	उसने ergative and उसे dative, both unmarked
eng_for_hin:S0366L01B02	AMBIGUOUS	did you hear what he said?	did you hear what she said?	उसने ergative, subject unmarked
eng_for_hin:S0366L01U04	AMBIGUOUS	and did you hear what he said?	and did you hear what she said?	उसने ergative, subject unmarked
eng_for_hin:S0366L02B01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0366L02B02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0366L02B03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0366L02U01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0366L02U02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0366L02U03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0366L02U04	DETERMINED			चाहता fixes the referent
eng_for_hin:S0366L02U05	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L02B02	DETERMINED			था fixes the referent
eng_for_hin:S0368L02B03	DETERMINED			होगी fixes the referent
eng_for_hin:S0368L02U01	DETERMINED			थी fixes the referent
eng_for_hin:S0368L02U03	DETERMINED			बोलती fixes the referent
eng_for_hin:S0368L02U05	DETERMINED			जाएगा fixes the referent
eng_for_hin:S0368L03B01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L03B02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L03B03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L03U01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L03U02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L03U03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L03U04	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L03U05	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L04B01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L04U01	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L04U03	DETERMINED			चाहता fixes the referent
eng_for_hin:S0368L04U05	DETERMINED			चाहता fixes the referent
eng_for_hin:S0372L01B02	AMBIGUOUS	did you see what he said?	did you see what she said?	उसने ergative, subject unmarked
eng_for_hin:S0372L01U04	AMBIGUOUS	and did you see what he said?	and did you see what she said?	उसने ergative, subject unmarked
eng_for_hin:S0372L02B01	DETERMINED			रही fixes the referent
eng_for_hin:S0372L02B02	DETERMINED			रही fixes the referent
eng_for_hin:S0372L02B03	DETERMINED			रही fixes the referent
eng_for_hin:S0372L02U01	DETERMINED			रही fixes the referent
eng_for_hin:S0372L02U02	DETERMINED			चाहता fixes the referent
eng_for_hin:S0372L02U03	DETERMINED			रही fixes the referent
eng_for_hin:S0372L02U04	DETERMINED			रही fixes the referent
eng_for_hin:S0372L02U05	DETERMINED			रही fixes the referent
eng_for_hin:S0374L02B02	DETERMINED			था fixes the referent
eng_for_hin:S0374L02U01	DETERMINED			थी fixes the referent
eng_for_hin:S0374L02U03	DETERMINED			था fixes the referent
eng_for_hin:S0374L02U05	DETERMINED			जाएगा fixes the referent
eng_for_hin:S0375L02B02	AMBIGUOUS	I didn't know what he said	I didn't know what she said	उसने ergative, subject unmarked
